@relation data

@attribute att1 {Color,' Black and White'}
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {English,Mandarin,Aboriginal,Spanish,French,Filipino,Maya,Kazakh,Telugu,Cantonese,Japanese,Aramaic,Italian,Dutch,Dari,German,Mongolian,Thai,Bosnian,Korean,Hungarian,Hindi,Icelandic,Danish,Portuguese,Norwegian,Czech,Russian,None,Zulu,Hebrew,Dzongkha,Arabic,Vietnamese,Indonesian,Romanian,Persian,Swedish}
@attribute att7 {USA,UK,'New Zealand',Canada,Australia,Germany,China,'New Line',France,Japan,Spain,'Hong Kong','Czech Republic',Peru,'South Korea',India,Aruba,Denmark,Belgium,Ireland,'South Africa',Italy,Romania,Chile,Netherlands,Hungary,Russia,Mexico,Greece,Taiwan,'Official site',Thailand,Iran,'West Germany',Georgia,Iceland,Brazil,Finland,Norway,Argentina,Colombia,Poland,Israel,Indonesia,Afghanistan,Sweden,Philippines}
@attribute att8 {PG-13,PG,G,R,Approved,NC-17,X,'Not Rated',Unrated,M,GP,Passed}
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric

@data
Color,340,56,124,1569,English,USA,R,3,3,4,1
Color,301,504,407,748,English,USA,R,3,4,2,1
Color,154,624,354,2309,English,USA,PG-13,3,4,2,1
Color,660,625,2573,4611,English,Belgium,?,3,4,2,0
Color,661,292,2574,4612,English,USA,PG-13,3,4,2,0
Color,662,626,2575,333,English,USA,PG-13,3,4,2,0
Color,504,627,2526,2782,English,Germany,R,3,4,2,0
Color,663,63,2223,4613,English,USA,R,3,4,2,0
Color,664,628,906,4614,English,USA,R,3,4,4,0
Color,665,359,2500,773,English,USA,PG-13,2,4,2,0
Color,666,35,2445,1962,English,USA,R,3,4,2,0
Color,36,60,655,2132,English,USA,R,3,4,2,0
Color,667,42,953,2755,English,USA,PG,3,3,4,1
Color,668,629,2218,2447,English,UK,R,3,4,2,0
Color,564,141,2576,4615,English,USA,R,3,4,2,0
Color,47,13,336,166,English,USA,PG,3,4,2,1
Color,71,226,787,3841,English,USA,PG,3,4,2,1
Color,356,630,2529,538,English,Canada,PG,3,4,2,1
Color,105,192,114,2530,English,USA,PG-13,3,3,2,1
Color,670,631,2175,3545,English,Germany,PG,3,4,2,1
Color,99,632,1197,4616,English,USA,R,3,4,4,1
Color,538,50,182,341,English,USA,R,3,4,2,1
Color,671,624,2417,2551,English,USA,R,3,4,2,1
Color,657,158,233,311,English,USA,R,3,4,4,1
Color,672,74,563,544,English,USA,PG-13,3,4,2,1
Color,673,86,158,507,English,USA,R,3,4,2,0
Color,433,633,118,4617,English,USA,PG-13,3,4,2,1
Color,75,40,2577,4618,English,USA,PG-13,3,4,2,1
Color,439,634,2578,4619,English,USA,R,3,3,2,1
Color,133,187,459,1553,English,USA,R,3,4,2,0
Color,365,635,1478,2666,English,France,PG,3,4,2,0
Color,674,636,2271,4620,English,USA,PG,3,4,2,0
Color,471,414,2579,1030,English,USA,R,3,4,2,0
Color,112,35,251,4218,English,France,PG-13,3,4,2,1
' Black and White',6,20,2580,4621,English,Japan,R,3,3,2,0
Color,505,637,2581,1171,English,Ireland,PG-13,3,4,2,0
Color,48,76,2582,1796,English,USA,R,3,4,2,0
Color,675,638,2264,4292,English,USA,R,3,4,2,0
Color,676,361,768,2345,English,'South Korea',PG-13,3,4,2,0
Color,596,197,2583,2978,English,USA,PG,3,4,2,0
Color,677,26,351,252,English,USA,PG-13,3,4,2,0
Color,171,639,176,987,English,USA,G,3,4,1,0
Color,678,192,230,685,English,USA,R,3,4,4,0
' Black and White',151,118,1721,4449,English,USA,R,3,4,2,0
Color,420,42,373,226,English,USA,R,3,3,4,1
Color,680,641,90,603,English,USA,R,3,4,2,0
Color,392,642,2585,4623,English,USA,PG,2,3,4,1
Color,681,61,528,4624,English,UK,R,3,4,2,0
Color,207,209,120,4330,English,USA,PG,3,3,4,1
Color,43,156,236,2459,English,USA,R,3,4,4,1
Color,682,643,2586,3248,English,UK,PG,3,3,2,1
Color,470,192,384,213,English,USA,R,3,4,2,1
Color,615,82,2232,649,English,USA,PG-13,3,4,2,0
Color,439,483,2587,4625,English,USA,PG-13,3,3,2,1
Color,303,184,2146,1497,English,USA,PG-13,3,4,2,1
Color,99,98,2134,4167,English,USA,PG-13,4,4,2,0
Color,683,8,392,1014,English,USA,R,3,4,2,1
Color,15,304,575,1179,English,USA,R,3,3,2,1
' Black and White',14,345,2588,4626,English,USA,PG-13,3,4,2,1
Color,206,26,196,3721,English,USA,PG-13,3,4,2,1
Color,684,374,602,450,English,USA,R,3,4,2,1
Color,29,33,46,2201,English,USA,G,3,3,1,1
Color,156,63,946,155,English,USA,R,3,3,2,1
Color,685,50,2589,4627,English,USA,PG-13,3,4,2,1
Color,686,42,240,946,English,USA,PG,3,4,2,0
Color,666,350,156,990,English,USA,PG,3,4,2,1
Color,131,582,934,2296,English,USA,PG,3,3,4,1
Color,599,413,247,230,English,USA,PG-13,3,4,4,1
' Black and White',436,282,388,1726,English,USA,PG-13,3,4,2,1
Color,15,327,2543,4628,English,USA,PG-13,3,3,2,1
Color,432,79,2430,1201,English,USA,PG-13,3,3,2,1
Color,293,203,297,1128,English,USA,G,3,4,2,1
Color,632,572,2492,1287,English,USA,PG,3,4,2,1
Color,68,130,75,2169,English,USA,R,3,3,2,1
Color,137,644,2590,2218,English,'South Africa',R,3,4,2,1
Color,687,59,2591,4629,English,USA,PG,3,4,2,1
Color,326,645,2592,3858,English,USA,R,3,4,4,1
Color,326,303,130,3836,English,USA,PG-13,3,4,4,1
Color,370,158,149,2893,English,USA,R,3,4,2,1
Color,550,350,2535,509,English,USA,PG-13,3,4,2,0
Color,544,65,2593,4630,English,USA,PG-13,3,4,2,1
Color,163,646,159,2175,English,USA,G,3,4,2,1
Color,688,647,2594,888,English,Germany,G,3,4,1,1
Color,531,648,754,4631,English,USA,R,3,3,4,1
Color,103,82,75,261,English,USA,R,3,3,4,1
Color,689,6,219,4632,English,USA,R,3,4,2,1
Color,690,649,2595,4633,English,USA,R,3,4,2,1
Color,691,650,2596,4634,English,USA,PG-13,3,4,2,1
Color,692,58,99,4635,English,USA,R,3,4,2,1
Color,19,149,17,1528,English,USA,PG-13,3,4,2,1
Color,693,516,2597,1489,English,Australia,G,3,3,2,1
Color,345,209,252,4636,English,USA,PG-13,3,4,2,1
Color,551,375,67,4637,English,USA,R,3,4,2,1
Color,265,652,926,972,English,USA,R,3,4,2,1
Color,694,653,52,343,English,USA,PG-13,3,4,2,1
Color,695,451,2391,509,English,USA,PG-13,3,4,2,1
Color,236,203,687,448,English,USA,PG,3,4,2,1
Color,254,654,2598,4638,English,USA,PG-13,3,4,2,1
Color,236,80,65,3919,English,USA,PG-13,3,4,2,1
Color,696,655,2599,2643,English,Spain,PG-13,3,4,2,1
Color,697,22,240,1543,English,Canada,PG,3,4,2,1
Color,698,1,990,528,English,USA,R,3,4,2,1
Color,598,49,1578,4639,English,USA,PG-13,3,4,4,0
Color,699,194,2529,1942,English,USA,PG,3,3,2,1
Color,511,656,361,3045,English,USA,PG,3,4,2,1
Color,231,639,2600,2756,English,USA,PG-13,3,3,2,1
Color,533,657,2601,790,English,UK,PG,3,3,4,1
Color,700,658,2602,4640,English,UK,G,3,4,2,1
Color,477,69,2391,4641,English,USA,PG-13,3,4,2,1
Color,96,38,2603,2653,English,UK,R,3,4,2,1
Color,236,230,2604,4642,English,USA,PG,3,4,2,1
Color,18,388,2605,4643,English,USA,R,3,3,2,1
Color,24,1,18,4580,English,USA,PG,3,4,1,1
Color,496,661,2606,468,English,USA,R,3,4,2,1
Color,274,40,524,3110,English,USA,R,3,4,2,1
Color,6,355,1003,2445,English,USA,PG-13,3,4,2,1
Color,702,42,608,719,English,USA,PG-13,3,4,2,1
Color,703,197,226,975,English,USA,PG,3,4,2,1
Color,107,662,2575,4644,English,USA,PG-13,3,4,2,1
Color,472,663,2232,4645,English,USA,PG-13,3,4,2,1
Color,12,166,2607,4646,English,USA,PG-13,3,4,2,0
Color,312,664,2608,4647,English,USA,R,3,4,2,1
Color,704,8,449,4353,English,USA,R,3,4,2,1
Color,705,665,856,4648,English,USA,PG-13,3,4,2,1
Color,225,158,666,707,English,USA,R,3,3,2,1
Color,706,666,1453,4649,English,USA,R,3,3,2,1
Color,189,192,338,1359,English,USA,PG-13,3,3,2,1
Color,96,667,2609,4650,English,USA,PG-13,3,4,2,1
Color,707,668,286,2399,English,USA,PG-13,3,4,2,1
Color,708,33,641,2448,English,USA,PG-13,3,4,2,1
Color,709,53,65,4617,English,USA,R,3,4,2,1
Color,710,114,951,4651,English,USA,PG-13,3,4,2,1
Color,711,138,1190,2103,English,USA,PG-13,3,4,2,1
Color,400,85,220,2248,English,USA,PG-13,3,4,2,0
Color,712,269,2610,4652,English,USA,PG-13,3,4,1,0
Color,151,50,2611,4653,English,USA,R,3,4,2,0
Color,714,671,2612,4654,English,USA,G,3,4,1,0
Color,715,228,2613,4655,English,USA,PG-13,3,4,2,1
Color,486,672,2614,4656,English,USA,R,3,4,2,0
Color,716,673,2615,1970,English,USA,PG-13,3,4,4,0
Color,462,209,1030,1577,English,USA,R,3,4,2,0
Color,717,156,464,2419,English,USA,R,3,3,2,0
Color,246,674,1053,1528,English,USA,PG-13,3,4,2,0
Color,245,494,329,962,English,USA,R,3,4,2,0
Color,718,173,1547,2185,English,USA,R,3,4,2,0
Color,719,185,868,4657,English,USA,PG-13,3,4,2,0
Color,551,517,2616,619,English,USA,R,3,4,4,0
Color,720,85,175,609,English,USA,PG-13,3,4,2,0
Color,721,351,1034,4658,English,USA,PG-13,3,4,4,0
Color,722,174,895,2233,English,USA,PG-13,3,4,2,0
Color,723,508,2617,4659,English,USA,R,3,4,2,0
Color,274,529,360,1921,English,USA,R,3,4,2,0
Color,724,111,2618,296,English,USA,R,3,4,2,0
Color,725,59,1064,2536,English,USA,PG-13,3,4,2,0
Color,103,40,203,65,English,USA,R,3,4,2,0
Color,359,210,642,415,English,USA,R,3,4,2,0
Color,726,119,233,779,English,USA,R,3,4,2,0
Color,456,99,499,580,English,USA,PG-13,3,4,2,0
Color,727,675,1144,4660,English,Canada,R,3,4,2,0
Color,728,307,934,4661,English,USA,PG,3,3,2,0
Color,729,398,2420,776,English,USA,R,3,4,4,0
Color,730,676,812,4426,English,USA,PG-13,3,4,2,0
Color,340,619,2619,4662,English,USA,PG-13,3,4,2,0
Color,524,677,2620,4663,English,USA,PG-13,3,4,2,0
Color,317,678,2621,4664,English,USA,R,3,4,2,0
Color,427,34,1648,495,English,USA,PG-13,3,4,4,0
Color,731,679,2622,1127,English,USA,PG-13,3,4,2,0
Color,435,21,983,1724,English,USA,R,3,4,2,0
Color,481,680,2623,4298,English,USA,PG,3,4,2,0
Color,732,651,2624,4665,English,USA,R,3,4,2,0
Color,733,158,895,4666,English,USA,PG-13,3,4,2,0
Color,734,681,2625,4667,English,USA,PG-13,3,4,2,0
Color,735,52,2626,791,English,USA,PG,3,4,2,0
Color,644,130,2333,4668,English,USA,PG-13,3,4,2,0
Color,255,490,1158,316,English,UK,PG-13,3,4,2,0
Color,493,77,1084,2611,English,USA,R,3,4,2,0
Color,505,683,2628,4670,English,USA,PG-13,3,4,2,0
Color,103,156,130,91,English,USA,R,3,3,2,1
Color,737,158,1103,1937,English,Italy,R,3,3,4,0
Color,738,78,1220,4671,English,USA,R,3,4,2,0
Color,739,210,2147,4464,English,USA,R,3,4,4,0
Color,435,684,2629,2217,English,France,R,3,4,2,0
Color,693,685,2630,4672,English,UK,PG,3,4,2,0
Color,741,686,2631,4673,Mandarin,China,PG-13,4,4,2,0
Color,742,687,2632,734,English,USA,PG-13,3,4,2,0
Color,743,75,119,101,English,USA,R,3,4,4,0
Color,744,28,1612,4674,Mandarin,China,R,3,4,2,0
Color,12,69,381,4675,English,USA,R,3,4,4,0
Color,752,219,1056,2897,English,USA,PG-13,3,4,2,1
Color,141,691,2634,4679,English,USA,PG-13,3,4,4,1
Color,753,693,2636,2497,English,USA,PG-13,3,4,2,1
Color,441,51,2637,4680,English,UK,PG,3,4,2,0
Color,84,112,121,48,English,USA,R,3,4,2,0
Color,529,499,254,291,English,Germany,PG-13,3,4,2,0
Color,754,13,683,3219,English,USA,R,3,4,2,1
Color,755,156,458,2141,English,UK,PG,3,3,4,0
' Black and White',321,336,114,913,English,USA,R,3,4,2,0
Color,756,251,2196,4682,English,Romania,R,3,4,2,1
Color,757,543,2639,4683,English,USA,R,3,4,2,0
Color,161,86,176,4684,English,USA,G,3,3,2,1
Color,273,695,2640,4685,English,USA,R,3,4,4,1
Color,38,42,2641,4643,English,USA,PG,3,3,2,1
Color,758,647,2642,2597,English,USA,G,3,4,2,1
Color,98,130,332,1074,English,USA,R,4,4,2,1
Color,423,1,111,4687,English,USA,R,3,4,2,1
Color,131,9,99,4688,English,USA,R,3,3,4,1
Color,669,696,2509,2199,English,Germany,R,3,4,2,1
Color,167,350,34,4689,English,USA,R,3,4,4,1
Color,106,473,2644,4690,English,USA,R,3,4,2,0
Color,729,697,1497,4691,English,USA,PG,3,4,4,1
Color,10,95,611,481,English,USA,R,3,4,2,1
Color,239,72,65,1451,English,Germany,PG-13,3,4,2,1
Color,470,192,327,807,English,USA,R,3,4,2,1
Color,141,469,2646,163,English,USA,R,3,4,2,1
Color,71,158,130,343,English,USA,PG-13,3,4,2,1
Color,533,699,1247,643,English,UK,PG,3,3,2,1
Color,163,700,2647,4693,English,USA,PG-13,3,4,2,1
Color,177,701,748,4694,English,Canada,R,3,3,2,1
Color,202,174,788,166,English,Germany,PG-13,3,4,2,1
Color,644,702,2648,4695,English,USA,PG-13,3,4,2,1
Color,353,703,2649,3862,English,USA,PG,3,3,2,1
Color,615,704,1504,838,English,USA,PG,3,4,2,1
Color,69,705,2650,4204,English,UK,R,3,4,2,1
Color,369,342,2651,2600,English,Germany,R,3,4,2,1
Color,480,69,2652,4696,English,USA,R,3,4,2,1
Color,760,195,252,80,English,USA,PG,3,4,2,1
Color,96,706,2653,4697,English,France,PG,3,4,4,1
Color,18,42,1115,538,English,USA,R,3,3,2,0
Color,309,22,251,1210,English,USA,R,3,3,4,1
Color,32,263,2654,4698,English,USA,PG-13,3,4,2,0
Color,761,226,2655,1364,English,USA,R,3,4,2,1
Color,762,707,2656,4699,English,USA,R,3,4,2,0
Color,262,708,2657,1763,English,France,G,4,4,2,0
Color,372,709,821,663,English,USA,PG-13,3,4,2,0
Color,190,710,2658,2801,English,Canada,R,3,4,2,0
Color,356,381,421,4700,English,USA,PG,3,4,2,0
Color,628,711,1362,1095,English,USA,PG,3,4,2,0
Color,469,35,469,580,English,USA,R,3,4,2,0
Color,473,712,795,411,English,USA,R,3,4,2,0
Color,527,713,2659,1169,English,USA,PG-13,3,4,2,0
Color,48,714,2660,4701,English,USA,PG-13,3,4,4,0
Color,763,142,2661,4702,English,UK,R,3,4,2,0
Color,764,53,792,472,English,USA,R,3,4,2,0
Color,766,74,2663,2264,English,France,PG-13,3,4,2,0
Color,533,715,2664,3079,English,UK,PG,3,3,4,1
Color,287,716,778,583,English,USA,R,3,4,4,1
Color,550,147,2665,4703,English,USA,PG-13,3,4,2,1
Color,579,558,1070,354,English,USA,PG-13,3,4,2,1
Color,767,717,2666,4163,English,UK,PG,3,3,4,1
Color,768,718,2667,4704,English,UK,R,3,4,2,1
Color,81,6,40,209,English,USA,R,3,4,2,0
Color,769,194,869,2529,English,USA,PG,3,3,2,1
Color,770,719,972,1041,English,USA,PG-13,3,4,2,1
Color,47,59,192,3177,English,UK,PG,4,4,2,1
Color,449,130,1022,1966,English,USA,R,3,4,2,1
Color,459,720,2668,4706,English,USA,R,3,3,4,1
Color,772,722,2669,4522,English,USA,PG-13,3,4,2,1
Color,19,723,2670,4708,English,UK,PG-13,3,4,2,1
Color,601,48,2262,2830,English,USA,R,3,4,2,1
Color,524,99,130,329,English,Germany,R,3,4,2,0
Color,773,184,582,101,English,USA,PG,3,3,4,0
Color,42,230,1304,2157,English,UK,PG-13,3,4,4,0
Color,104,295,1030,79,English,Australia,R,3,4,2,0
Color,774,78,177,289,English,UK,PG-13,3,4,2,0
Color,776,72,1715,2403,English,USA,PG-13,3,4,2,0
Color,582,71,635,4711,English,USA,R,3,4,2,0
Color,777,727,2644,4045,English,USA,R,3,4,2,0
Color,778,48,2248,1201,English,USA,PG,3,4,2,0
Color,423,461,485,5,English,USA,PG,3,4,2,1
Color,779,218,2295,2119,English,USA,R,3,4,2,1
Color,648,728,2674,4712,English,UK,R,3,4,2,0
Color,133,158,93,2119,English,USA,R,3,4,2,0
Color,200,285,360,3859,English,USA,R,3,4,2,0
Color,277,158,49,224,English,USA,R,3,4,2,0
' Black and White',596,289,105,3135,English,Canada,R,3,4,2,0
Color,288,730,2676,4288,English,USA,PG,3,4,2,0
Color,197,157,2677,805,English,USA,PG,3,4,2,1
Color,287,252,343,803,English,USA,R,3,4,4,1
Color,397,384,2678,4622,English,USA,R,3,4,2,1
Color,780,22,2679,4714,English,USA,R,3,4,2,0
Color,246,239,2326,2325,English,USA,PG-13,3,3,2,1
Color,473,182,282,442,English,USA,R,3,4,2,1
Color,279,327,364,1378,English,USA,PG-13,3,4,2,1
Color,260,226,181,1478,English,USA,R,3,4,4,1
Color,133,218,48,649,English,USA,R,3,3,2,1
' Black and White',755,732,2681,4716,English,USA,PG,3,3,4,1
Color,548,733,2682,4717,English,USA,PG-13,3,4,2,1
Color,504,734,2683,3099,English,USA,R,3,4,2,1
Color,375,185,137,325,English,UK,PG-13,3,4,2,1
Color,378,184,2684,382,English,USA,R,3,4,2,1
Color,27,138,2685,4204,English,USA,R,3,4,4,1
Color,166,59,95,184,English,USA,PG-13,3,4,2,1
Color,298,280,1883,3032,English,USA,PG,3,4,2,1
Color,321,582,2686,4718,English,USA,PG-13,3,3,4,1
Color,474,131,40,751,English,USA,R,3,4,2,0
Color,781,735,1017,2277,English,USA,PG,3,4,2,0
Color,293,158,1126,4719,English,USA,PG-13,3,4,2,0
Color,782,60,2687,3363,English,France,R,3,4,2,0
Color,446,736,1442,458,English,USA,R,3,4,2,0
Color,372,737,2249,308,English,USA,PG-13,3,4,2,0
Color,783,738,874,2748,English,Canada,PG-13,3,3,2,0
Color,784,255,420,2666,English,USA,R,3,4,2,0
Color,696,740,2492,2275,English,USA,PG-13,3,4,2,0
Color,786,741,2689,4721,English,USA,PG,3,4,2,0
Color,228,32,1077,691,English,USA,PG-13,3,4,2,0
Color,787,613,664,4722,English,UK,R,3,4,4,1
Color,289,742,2690,4723,Aramaic,USA,R,3,4,2,0
Color,126,86,711,4724,English,USA,PG-13,3,3,2,1
Color,277,56,2392,557,English,USA,R,3,3,4,1
Color,326,303,1969,4725,English,USA,R,3,4,2,1
Color,78,112,582,748,English,USA,PG-13,3,4,4,0
Color,430,22,2632,380,English,France,PG-13,3,4,2,1
Color,788,743,724,2442,English,USA,PG-13,3,4,2,0
Color,210,451,420,4726,English,USA,R,3,3,4,1
' Black and White',38,22,1959,4727,English,USA,R,3,3,4,1
Color,716,16,23,746,English,USA,PG-13,3,4,4,1
Color,111,38,36,4728,English,USA,R,3,4,2,0
Color,154,221,930,137,English,USA,PG,4,4,2,0
Color,648,744,1820,81,English,USA,R,3,4,2,1
Color,506,183,403,2978,English,USA,G,3,4,2,1
Color,57,746,1193,4731,English,USA,PG-13,3,4,2,1
Color,791,747,832,965,English,USA,PG,3,3,2,1
Color,209,158,1189,4732,English,USA,R,3,3,2,1
Color,607,44,388,371,English,USA,R,3,4,2,1
Color,135,748,673,3745,English,USA,PG-13,3,4,2,1
Color,792,298,51,206,English,UK,R,3,4,2,1
Color,644,749,2693,4733,English,UK,PG-13,3,4,2,1
Color,793,750,748,942,English,USA,PG-13,3,4,2,1
Color,445,751,2694,1577,English,USA,PG,3,4,2,1
Color,246,131,1566,2116,English,USA,R,3,4,2,1
Color,517,280,1429,2461,English,USA,R,3,3,4,1
Color,301,54,304,593,English,USA,R,3,4,2,1
Color,481,753,2696,3172,English,Germany,R,3,4,2,1
Color,615,754,2697,4735,English,USA,PG-13,3,4,2,1
Color,794,162,336,751,English,USA,PG,3,4,2,1
Color,12,1,141,44,English,USA,PG,3,4,2,1
Color,795,642,673,2898,English,USA,PG-13,3,4,2,1
Color,796,22,776,2379,English,USA,R,3,4,2,1
Color,797,158,581,1962,English,USA,R,3,4,2,1
Color,167,755,166,252,English,USA,PG-13,3,4,2,1
Color,48,158,420,609,English,USA,R,3,3,4,1
Color,384,735,1017,1775,English,USA,PG,3,4,2,1
Color,606,298,44,473,English,USA,PG,3,4,2,1
Color,209,210,213,1271,English,USA,R,3,3,4,1
Color,432,365,1167,4736,English,USA,R,3,4,2,1
Color,798,154,1612,783,English,China,PG-13,3,3,4,1
Color,337,6,2698,3409,English,USA,R,3,4,2,1
Color,25,756,609,663,English,USA,R,3,4,2,1
Color,602,757,2699,4737,English,USA,R,3,4,4,1
Color,799,114,2700,2642,English,USA,PG,3,4,2,1
Color,800,647,2642,4738,English,USA,PG,3,4,1,1
Color,579,758,1567,2253,English,USA,PG-13,3,4,2,1
Color,547,746,721,2579,English,USA,PG,3,4,2,1
Color,801,54,2262,2247,English,France,R,3,4,2,1
Color,802,16,2701,1014,English,USA,PG-13,3,4,2,1
Color,317,64,123,4739,English,USA,PG,3,4,2,1
' Black and White',120,30,209,788,English,'South Africa',PG-13,3,4,2,1
Color,575,298,1036,365,English,USA,PG,3,4,2,1
Color,804,759,2703,4740,English,USA,R,3,4,2,1
Color,805,530,1460,753,English,USA,R,3,4,2,1
Color,301,54,2704,4741,English,USA,R,3,4,2,1
Color,564,209,773,1215,English,USA,PG-13,3,4,2,1
Color,445,50,2705,774,English,USA,PG-13,3,4,2,1
Color,806,760,2706,4742,English,UK,PG,3,4,2,1
Color,807,761,2707,3728,English,USA,PG-13,3,4,2,1
Color,808,375,274,852,English,France,R,3,4,4,0
Color,809,86,2708,2919,English,USA,PG,3,4,2,0
Color,413,762,2709,4743,English,UK,R,3,4,2,1
Color,648,763,2710,4744,English,Canada,R,3,4,2,1
Color,810,764,2711,4745,English,Japan,G,3,2,4,0
Color,811,251,2712,4746,English,UK,PG,3,4,2,1
Color,812,66,1605,1094,English,USA,PG-13,3,4,2,0
Color,291,130,2308,2430,English,USA,R,3,3,4,1
Color,514,766,741,2979,English,Australia,PG,3,4,2,1
Color,307,192,627,239,English,USA,PG-13,3,4,2,0
Color,196,639,2714,4748,English,USA,R,3,4,2,1
Color,813,38,209,218,English,USA,R,3,4,2,1
Color,815,768,2716,4750,English,USA,PG-13,3,4,2,0
Color,816,25,2717,2436,English,UK,PG-13,3,4,2,0
Color,437,156,174,169,English,USA,R,3,4,4,0
Color,817,1,373,1291,English,USA,PG-13,3,3,2,0
?,644,50,1175,128,English,USA,PG-13,3,4,2,1
Color,818,104,147,1093,English,USA,PG-13,3,4,2,0
Color,819,751,2328,3363,English,USA,R,3,4,2,0
Color,820,35,54,2459,English,USA,R,3,4,2,0
Color,602,196,685,4752,English,USA,R,3,4,2,0
Color,821,109,1212,4753,English,USA,R,3,4,2,0
Color,822,770,2719,4754,English,Germany,PG-13,3,4,2,1
Color,99,771,641,4136,English,USA,PG,3,4,2,0
Color,823,772,1153,2411,English,USA,R,3,3,2,0
Color,824,269,1449,2022,Italian,UK,G,3,4,2,0
Color,826,281,2721,2477,English,USA,PG-13,3,4,2,0
Color,827,774,2722,4756,English,USA,R,2,4,2,1
Color,828,775,272,634,English,USA,PG-13,3,4,2,0
Color,548,776,2723,4757,English,USA,R,3,4,2,0
Color,626,777,2724,4758,English,USA,R,3,4,2,0
Color,829,580,2725,3118,English,USA,R,3,4,2,0
Color,830,778,2726,2387,English,USA,PG-13,3,4,2,0
Color,438,3,2727,4759,English,UK,R,3,4,4,0
Color,504,780,1726,2701,English,USA,PG-13,3,4,2,0
Color,406,685,2729,4761,English,USA,R,3,4,4,0
Color,246,80,2253,4762,English,USA,R,3,4,2,1
Color,351,49,384,388,English,USA,PG-13,3,4,2,0
Color,534,140,579,2646,English,USA,PG-13,3,4,2,0
Color,831,782,542,1148,English,Chile,PG-13,3,4,2,0
Color,469,783,2731,4763,English,USA,PG-13,3,3,2,0
Color,729,3,776,2103,English,USA,PG-13,3,4,4,0
' Black and White',435,9,22,218,English,UK,R,3,4,4,0
Color,415,785,1570,4765,English,USA,PG,3,3,4,0
Color,709,58,50,164,English,USA,R,3,4,2,0
Color,452,41,336,1022,English,USA,PG-13,3,4,2,0
Color,833,786,2733,4766,English,USA,PG-13,3,4,2,0
Color,834,787,2734,4767,English,USA,PG-13,3,4,2,1
Color,835,240,2735,4768,English,USA,PG-13,3,4,2,0
Color,381,788,2736,4769,English,USA,R,3,4,2,0
Color,644,649,2737,4671,English,USA,R,3,4,2,0
Color,836,789,2738,4770,English,USA,R,3,3,2,0
Color,837,414,233,226,English,USA,R,3,4,2,0
Color,839,791,2464,4772,English,USA,PG-13,3,4,2,0
Color,684,676,433,3914,English,USA,R,3,4,2,0
Color,146,82,654,4773,English,'New Zealand',PG-13,3,4,2,0
Color,504,627,2526,2782,English,Germany,R,3,4,2,0
Color,840,19,2456,1029,English,USA,R,3,3,2,0
Color,841,792,257,447,English,USA,PG-13,3,4,2,0
Color,787,793,2740,4774,English,Canada,R,3,4,2,0
Color,388,728,1449,4775,English,USA,R,3,4,2,0
Color,842,298,1003,2782,English,Canada,R,3,4,2,0
Color,843,332,1074,852,English,USA,PG-13,3,4,2,0
Color,776,795,2742,4778,English,UK,PG-13,3,4,2,0
Color,844,460,2743,4779,English,Italy,R,3,4,4,0
Color,845,76,2426,4780,English,USA,R,3,4,2,0
Color,808,796,1370,4781,French,France,'Not Rated',3,4,4,0
Color,332,797,262,4782,English,USA,R,3,4,2,0
Color,18,125,75,300,English,USA,R,3,4,4,0
Color,851,801,2433,4786,Cantonese,China,?,3,4,2,0
Color,491,63,36,2411,English,USA,R,3,3,2,1
Color,385,224,414,396,English,France,R,3,4,4,0
Color,853,194,2529,1942,English,USA,PG,3,3,2,1
Color,234,237,1103,574,English,USA,PG,3,4,4,1
Color,182,167,962,304,English,USA,PG-13,4,4,2,0
Color,548,536,96,4787,English,USA,R,3,4,2,1
Color,729,131,1497,2679,English,USA,R,3,4,2,0
Color,135,343,447,4401,English,USA,PG-13,3,4,2,1
Color,592,99,499,580,English,USA,R,3,4,2,1
Color,854,772,2387,4788,English,USA,PG,2,3,2,1
Color,235,166,876,2312,English,USA,R,3,4,2,1
Color,255,30,278,4789,English,USA,R,3,3,4,1
Color,665,424,481,451,English,USA,R,3,4,2,1
Color,855,802,338,4413,English,USA,PG,3,4,2,1
Color,609,803,2749,4790,English,USA,R,3,4,2,1
Color,856,130,1374,1656,English,Germany,R,3,4,2,0
Color,857,11,30,388,English,USA,R,3,4,2,1
Color,858,735,1567,4316,English,USA,PG-13,3,4,2,0
Color,141,60,469,230,English,USA,R,3,4,2,1
Color,275,507,282,126,English,USA,PG-13,3,4,2,0
Color,344,652,213,915,English,USA,G,3,4,2,0
Color,859,804,2750,4791,English,USA,G,3,3,2,0
Color,355,48,2751,269,English,USA,PG-13,3,4,2,0
Color,282,805,2752,4792,English,USA,R,3,4,2,0
Color,860,494,510,1743,English,USA,PG-13,3,4,2,0
Color,630,191,2753,1743,English,USA,R,3,4,2,0
' Black and White',861,11,212,2653,English,USA,PG-13,3,4,2,0
Color,740,74,2122,4793,English,USA,PG,3,4,2,0
Color,862,806,2754,4794,English,UK,G,3,3,1,0
Color,863,158,213,1487,English,UK,PG,3,4,2,0
Color,657,138,785,1070,English,USA,R,3,4,2,0
Color,656,34,754,3359,Japanese,Japan,PG,3,4,2,0
